lat,lon,date,n_grouped,pf_observed,pf_depth,obs_depth,obs_limit,source,transect_point,org_thick,rock,Soil Type,rocky/silty,Wildfire,Widlfire date/name,Burn Year,Canopy and Surface
63.14522898,-117.2591135,2019-08-15,2,0,,,,Bonaventure_Whati,,,,,,,,,
63.161638665000005,-117.14436966666665,2019-08-15,6,1,,,,Bonaventure_Whati,,,,,,,,,
63.160169515,-117.139909,2019-08-15,2,0,,,,Bonaventure_Whati,,,,,,,,,
63.14940866999999,-117.264514,2019-08-15,3,1,,,,Bonaventure_Whati,,,,,,,,,
63.14841834999999,-117.21693699999999,2019-08-15,3,1,,,,Bonaventure_Whati,,,,,,,,,
63.14646799,-117.223798,2019-08-15,4,0,,,,Bonaventure_Whati,,,,,,,,,
63.1445587425,-117.22276225,2019-08-15,4,1,,,,Bonaventure_Whati,,,,,,,,,
63.14489898,-117.218936,2019-08-15,3,0,,,,Bonaventure_Whati,,,,,,,,,
63.15602635,-117.23846833333334,2019-08-15,3,0,,,,Bonaventure_Whati,,,,,,,,,
63.141544960000004,-117.268664,2019-08-15,2,0,,,,Bonaventure_Whati,,,,,,,,,
63.143218356666665,-117.26801499999999,2019-08-15,3,0,,,,Bonaventure_Whati,,,,,,,,,
63.140511974999995,-117.266554,2019-08-15,2,1,,,,Bonaventure_Whati,,,,,,,,,
63.139487,-117.25962849999999,2019-08-15,2,0,,,,Bonaventure_Whati,,,,,,,,,
63.149889525000006,-117.2670215,2019-08-15,2,0,,,,Bonaventure_Whati,,,,,,,,,
63.151009515,-117.2660615,2019-08-15,2,1,,,,Bonaventure_Whati,,,,,,,,,
63.14767,-117.26329050000001,2019-08-15,2,0,,,,Bonaventure_Whati,,,,,,,,,
63.15322502,-117.2263255,2019-08-15,2,0,,,,Bonaventure_Whati,,,,,,,,,
63.17074249,-117.27985799999999,2019-08-15,2,1,,,,Bonaventure_Whati,,,,,,,,,
63.168418020000004,-117.276727,2019-08-15,2,0,,,,Bonaventure_Whati,,,,,,,,,
63.16892747,-117.280862,2019-08-15,2,0,,,,Bonaventure_Whati,,,,,,,,,
63.15937531,-117.26879699999999,2019-08-15,3,0,,,,Bonaventure_Whati,,,,,,,,,
63.14722475,-117.22679550000001,2019-08-15,4,1,,,,Bonaventure_Whati,,,,,,,,,
